Commit date/time,Total,Blank,Legal,Comment,Doc,Test,Wrap,Code,C++ (Total),C++ (Blank),C++ (Legal),C++ (Comment),C++ (Doc),C++ (Test),C++ (Wrap),C++ (Code),Python (Total),Python (Blank),Python (Legal),Python (Comment),Python (Doc),Python (Test),Python (Wrap),Python (Code),CMake (Total),CMake (Blank),CMake (Legal),CMake (Comment),CMake (Doc),CMake (Test),CMake (Wrap),CMake (Code),GLSL (Total),GLSL (Blank),GLSL (Legal),GLSL (Comment),GLSL (Doc),GLSL (Test),GLSL (Wrap),GLSL (Code),Qt Stylesheet (Total),Qt Stylesheet (Blank),Qt Stylesheet (Legal),Qt Stylesheet (Comment),Qt Stylesheet (Doc),Qt Stylesheet (Test),Qt Stylesheet (Wrap),Qt Stylesheet (Code)
2018-07-03T18:14:11+02:00,14166,1834,1782,1059,3263,312,274,5642,12916,1643,1677,978,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-03T14:13:12+02:00,14156,1833,1782,1050,3263,312,274,5642,12906,1642,1677,969,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T18:33:23+02:00,14126,1832,1782,1021,3263,312,274,5642,12876,1641,1677,940,3263,0,252,5103,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T15:17:53+02:00,14131,1832,1782,1021,3263,312,274,5647,12881,1641,1677,940,3263,0,252,5108,486,73,105,9,0,299,0,0,321,38,0,33,0,13,22,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T15:13:15+02:00,13924,1810,1752,1018,3263,203,231,5647,12814,1632,1662,939,3263,0,210,5108,348,60,90,7,0,191,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-02T13:02:39+02:00,13869,1804,1752,1018,3247,203,231,5614,12759,1626,1662,939,3247,0,210,5075,348,60,90,7,0,191,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T19:59:58+02:00,13871,1804,1752,1018,3249,203,231,5614,12761,1626,1662,939,3249,0,210,5075,348,60,90,7,0,191,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T19:52:59+02:00,13870,1804,1752,1019,3249,201,231,5614,12760,1626,1662,938,3249,0,210,5075,348,60,90,9,0,189,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T18:50:09+02:00,13847,1803,1752,1022,3249,182,225,5614,12754,1626,1662,938,3249,0,204,5075,331,59,90,12,0,170,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-07-01T18:47:46+02:00,13846,1803,1752,1022,3249,182,224,5614,12753,1626,1662,938,3249,0,203,5075,331,59,90,12,0,170,0,0,319,38,0,33,0,12,21,215,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T22:01:23+02:00,13714,1786,1737,1015,3249,90,224,5613,12753,1626,1662,938,3249,0,203,5075,204,42,75,5,0,82,0,0,314,38,0,33,0,8,21,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T21:59:10+02:00,13714,1786,1737,1015,3249,90,224,5613,12753,1626,1662,938,3249,0,203,5075,204,42,75,5,0,82,0,0,314,38,0,33,0,8,21,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T21:24:42+02:00,13693,1783,1737,1015,3249,73,223,5613,12752,1626,1662,938,3249,0,202,5075,184,39,75,5,0,65,0,0,314,38,0,33,0,8,21,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-29T21:18:39+02:00,13607,1767,1707,1015,3249,55,201,5613,12710,1619,1647,939,3249,0,181,5075,142,30,60,4,0,48,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T16:48:09+02:00,13607,1767,1707,1015,3249,55,201,5613,12710,1619,1647,939,3249,0,181,5075,142,30,60,4,0,48,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T12:41:41+02:00,13600,1766,1707,1015,3249,51,199,5613,12708,1619,1647,939,3249,0,179,5075,137,29,60,4,0,44,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T12:34:58+02:00,13599,1765,1707,1015,3249,51,199,5613,12707,1618,1647,939,3249,0,179,5075,137,29,60,4,0,44,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T12:10:58+02:00,13597,1765,1707,1015,3249,50,198,5613,12706,1618,1647,939,3249,0,178,5075,136,29,60,4,0,43,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T11:56:04+02:00,13592,1764,1707,1015,3249,47,197,5613,12705,1618,1647,939,3249,0,177,5075,132,28,60,4,0,40,0,0,312,38,0,33,0,7,20,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-28T11:38:45+02:00,13517,1751,1677,1014,3247,39,182,5607,12661,1611,1632,939,3247,0,163,5069,103,22,45,3,0,33,0,0,310,38,0,33,0,6,19,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T22:37:36+02:00,13453,1741,1647,1013,3247,31,167,5607,12628,1607,1617,939,3247,0,149,5069,74,16,30,2,0,26,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T15:28:56+02:00,13453,1741,1647,1013,3247,31,167,5607,12628,1607,1617,939,3247,0,149,5069,74,16,30,2,0,26,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T15:17:45+02:00,13442,1738,1647,1011,3247,28,164,5607,12621,1605,1617,937,3247,0,146,5069,70,15,30,2,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T15:13:35+02:00,13442,1738,1647,1011,3247,28,164,5607,12621,1605,1617,937,3247,0,146,5069,70,15,30,2,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-21T15:01:38+02:00,13442,1738,1647,1011,3247,28,164,5607,12621,1605,1617,937,3247,0,146,5069,70,15,30,2,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T15:05:41+02:00,13442,1738,1647,1011,3247,28,164,5607,12621,1605,1617,937,3247,0,146,5069,70,15,30,2,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T14:53:48+02:00,13442,1738,1647,1011,3247,28,164,5607,12621,1605,1617,937,3247,0,146,5069,70,15,30,2,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T14:46:11+02:00,13440,1737,1647,1011,3247,27,164,5607,12621,1605,1617,937,3247,0,146,5069,68,14,30,2,0,22,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T14:31:19+02:00,13440,1737,1647,1025,3233,27,164,5607,12621,1605,1617,951,3233,0,146,5069,68,14,30,2,0,22,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T14:26:32+02:00,13420,1737,1617,1035,3233,27,164,5607,12621,1605,1617,951,3233,0,146,5069,48,14,0,12,0,22,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T14:24:43+02:00,13421,1737,1617,1035,3233,28,164,5607,12621,1605,1617,951,3233,0,146,5069,49,14,0,12,0,23,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T14:15:00+02:00,13427,1738,1617,1035,3233,33,164,5607,12621,1605,1617,951,3233,0,146,5069,55,15,0,12,0,28,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-20T12:52:56+02:00,13410,1735,1617,1035,3233,26,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,308,38,0,33,0,5,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T21:21:45+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T21:17:33+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T21:02:24+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T21:01:12+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T20:54:06+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T20:29:44+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T20:27:08+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T19:47:52+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T19:22:33+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T18:46:38+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T18:37:09+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-19T15:12:11+02:00,13440,1739,1617,1042,3233,45,157,5607,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,338,42,0,40,0,24,18,214,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-18T17:38:26+02:00,13394,1733,1617,1029,3233,21,157,5604,12613,1604,1617,951,3233,0,139,5069,46,13,0,12,0,21,0,0,292,36,0,27,0,0,18,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-18T17:35:05+02:00,13378,1728,1617,1029,3233,10,157,5604,12613,1604,1617,951,3233,0,139,5069,30,8,0,12,0,10,0,0,292,36,0,27,0,0,18,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-18T17:09:39+02:00,13378,1728,1617,1029,3233,10,157,5604,12613,1604,1617,951,3233,0,139,5069,30,8,0,12,0,10,0,0,292,36,0,27,0,0,18,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-18T17:07:58+02:00,13378,1728,1617,1029,3233,10,157,5604,12613,1604,1617,951,3233,0,139,5069,30,8,0,12,0,10,0,0,292,36,0,27,0,0,18,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-18T15:19:06+02:00,13327,1720,1602,1023,3233,2,143,5604,12582,1601,1602,951,3233,0,126,5069,11,3,0,6,0,2,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-17T18:48:58+02:00,13316,1717,1602,1017,3233,0,143,5604,12582,1601,1602,951,3233,0,126,5069,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-17T17:38:11+02:00,13361,1725,1602,1054,3233,0,143,5604,12627,1609,1602,988,3233,0,126,5069,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-17T17:34:47+02:00,13361,1725,1602,1054,3233,0,143,5604,12627,1609,1602,988,3233,0,126,5069,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-17T17:31:10+02:00,13361,1725,1602,1054,3233,0,143,5604,12627,1609,1602,988,3233,0,126,5069,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-08T12:12:18+02:00,13361,1725,1602,1054,3233,0,143,5604,12627,1609,1602,988,3233,0,126,5069,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-06-08T11:08:36+02:00,13365,1726,1602,1056,3233,0,143,5605,12627,1609,1602,988,3233,0,126,5069,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,428,77,0,41,0,0,0,310
2018-06-04T23:12:27+02:00,13352,1725,1602,1048,3233,0,143,5601,12614,1608,1602,980,3233,0,126,5065,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,428,77,0,41,0,0,0,310
2018-05-31T14:01:19+02:00,13348,1724,1602,1046,3233,0,143,5600,12614,1608,1602,980,3233,0,126,5065,0,0,0,0,0,0,0,0,291,36,0,27,0,0,17,211,19,4,0,0,0,0,0,15,424,76,0,39,0,0,0,309
2018-05-31T13:03:43+02:00,13259,1714,1602,1046,3233,0,143,5521,12614,1608,1602,980,3233,0,126,5065,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,339,66,0,39,0,0,0,234
2018-05-31T11:36:12+02:00,13242,1709,1602,1046,3233,0,143,5509,12614,1608,1602,980,3233,0,126,5065,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,322,61,0,39,0,0,0,222
2018-05-31T02:29:02+02:00,13233,1707,1602,1046,3233,0,143,5502,12614,1608,1602,980,3233,0,126,5065,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,313,59,0,39,0,0,0,215
2018-05-30T20:33:51+02:00,13193,1700,1602,1050,3233,0,143,5465,12614,1608,1602,980,3233,0,126,5065,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-30T20:14:52+02:00,13190,1699,1602,1049,3233,0,143,5464,12611,1607,1602,979,3233,0,126,5064,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-30T20:14:28+02:00,13190,1699,1602,1049,3233,0,143,5464,12611,1607,1602,979,3233,0,126,5064,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-30T20:06:55+02:00,13128,1691,1602,1040,3211,0,143,5441,12549,1599,1602,970,3211,0,126,5041,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-30T18:45:40+02:00,13126,1691,1602,1040,3211,0,143,5439,12547,1599,1602,970,3211,0,126,5039,0,0,0,0,0,0,0,0,287,36,0,27,0,0,17,207,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-30T13:20:56+02:00,13083,1684,1587,1040,3204,0,143,5425,12505,1592,1587,970,3204,0,126,5026,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-29T16:10:57+02:00,13081,1684,1587,1040,3204,0,143,5423,12503,1592,1587,970,3204,0,126,5024,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-29T14:12:58+02:00,13012,1680,1587,975,3204,0,143,5423,12434,1588,1587,905,3204,0,126,5024,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-29T13:37:01+02:00,13009,1680,1587,972,3204,0,143,5423,12431,1588,1587,902,3204,0,126,5024,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-29T13:05:16+02:00,13004,1679,1587,968,3204,0,143,5423,12426,1587,1587,898,3204,0,126,5024,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-28T17:05:08+02:00,12960,1673,1587,959,3204,0,143,5394,12382,1581,1587,889,3204,0,126,4995,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-28T15:22:11+02:00,12934,1669,1587,964,3204,0,143,5367,12356,1577,1587,894,3204,0,126,4968,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-28T14:19:25+02:00,12886,1662,1587,963,3204,0,143,5327,12308,1570,1587,893,3204,0,126,4928,0,0,0,0,0,0,0,0,286,36,0,27,0,0,17,206,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T20:38:04+02:00,12769,1641,1587,899,3202,0,143,5297,12192,1549,1587,829,3202,0,126,4899,0,0,0,0,0,0,0,0,285,36,0,27,0,0,17,205,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T20:19:36+02:00,12745,1638,1587,898,3200,0,143,5279,12168,1546,1587,828,3200,0,126,4881,0,0,0,0,0,0,0,0,285,36,0,27,0,0,17,205,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T19:51:14+02:00,12745,1640,1587,898,3200,0,143,5277,12168,1548,1587,828,3200,0,126,4879,0,0,0,0,0,0,0,0,285,36,0,27,0,0,17,205,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T13:03:24+02:00,11871,1522,1557,897,2850,0,143,4902,11296,1430,1557,827,2850,0,126,4506,0,0,0,0,0,0,0,0,283,36,0,27,0,0,17,203,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T11:32:03+02:00,11816,1517,1527,929,2838,0,143,4862,11243,1425,1527,859,2838,0,126,4468,0,0,0,0,0,0,0,0,281,36,0,27,0,0,17,201,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T10:22:09+02:00,11715,1517,1527,929,2737,0,143,4862,11142,1425,1527,859,2737,0,126,4468,0,0,0,0,0,0,0,0,281,36,0,27,0,0,17,201,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-25T01:31:09+02:00,11718,1517,1527,929,2737,0,143,4865,11145,1425,1527,859,2737,0,126,4471,0,0,0,0,0,0,0,0,281,36,0,27,0,0,17,201,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-24T20:04:31+02:00,11535,1498,1527,925,2625,0,143,4817,10962,1406,1527,855,2625,0,126,4423,0,0,0,0,0,0,0,0,281,36,0,27,0,0,17,201,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-24T17:56:51+02:00,11459,1488,1527,908,2612,0,143,4781,10886,1396,1527,838,2612,0,126,4387,0,0,0,0,0,0,0,0,281,36,0,27,0,0,17,201,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-23T19:08:06+02:00,11379,1484,1512,908,2557,0,143,4775,10807,1392,1512,838,2557,0,126,4382,0,0,0,0,0,0,0,0,280,36,0,27,0,0,17,200,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-05-23T18:46:49+02:00,11378,1484,1512,908,2556,0,143,4775,10806,1392,1512,838,2556,0,126,4382,0,0,0,0,0,0,0,0,280,36,0,27,0,0,17,200,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-04-22T17:55:58+02:00,11247,1469,1512,869,2545,0,143,4709,10675,1377,1512,799,2545,0,126,4316,0,0,0,0,0,0,0,0,280,36,0,27,0,0,17,200,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-04-22T17:55:06+02:00,11247,1469,1512,869,2545,0,143,4709,10675,1377,1512,799,2545,0,126,4316,0,0,0,0,0,0,0,0,280,36,0,27,0,0,17,200,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-04-16T23:19:03+02:00,11061,1457,1482,852,2443,0,143,4684,10491,1365,1482,782,2443,0,126,4293,0,0,0,0,0,0,0,0,278,36,0,27,0,0,17,198,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-04-16T23:17:04+02:00,11054,1455,1482,852,2447,0,143,4675,10484,1363,1482,782,2447,0,126,4284,0,0,0,0,0,0,0,0,278,36,0,27,0,0,17,198,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-03-31T03:47:43+02:00,11048,1455,1482,852,2441,0,143,4675,10478,1363,1482,782,2441,0,126,4284,0,0,0,0,0,0,0,0,278,36,0,27,0,0,17,198,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-03-31T03:09:41+02:00,11138,1471,1482,856,2455,0,143,4731,10568,1379,1482,786,2455,0,126,4340,0,0,0,0,0,0,0,0,278,36,0,27,0,0,17,198,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-03-31T01:44:43+02:00,11109,1467,1482,855,2455,0,143,4707,10539,1375,1482,785,2455,0,126,4316,0,0,0,0,0,0,0,0,278,36,0,27,0,0,17,198,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
2018-03-23T19:50:38+01:00,10994,1434,1482,772,2473,0,143,4690,10424,1342,1482,702,2473,0,126,4299,0,0,0,0,0,0,0,0,278,36,0,27,0,0,17,198,19,4,0,0,0,0,0,15,273,52,0,43,0,0,0,178
